community_id,year_in_program,ngo_id,tribe_id,N_indiv,time,arm,tau_strata,D,u_comm_p,e_ar,Y,outcome,u_comm_v
9,2,5,1,105,6,control,-1.9606388118397362,0,-0.1525085678481179,0.9806320247196675,110,soc_outcome,NA
9,2,5,1,105,12,control,-1.9606388118397362,0,-0.1525085678481179,-0.3512767244012309,15,soc_outcome,NA
10,3,5,5,80,1,control,-0.44930533104997283,0,0.11137215732525005,0.6103541651701657,129,soc_outcome,NA
10,3,5,5,80,6,control,-0.44930533104997283,0,0.11137215732525005,-0.7693665795045015,8,soc_outcome,NA
10,3,5,5,80,12,control,-0.44930533104997283,0,0.11137215732525005,-0.4045726533326842,15,soc_outcome,NA
11,1,4,3,107,1,T1,-0.05025777861097819,1,-0.08616920844801151,-0.05308448428355563,37,soc_outcome,NA
11,1,4,3,107,6,T1,-0.05025777861097819,1,-0.08616920844801151,-0.836978243910491,30,soc_outcome,NA
11,1,4,3,107,12,T1,-0.05025777861097819,1,-0.08616920844801151,-0.6162304512455831,20,soc_outcome,NA
12,2,2,2,95,1,control,0.7461040140041866,0,-0.12890327828829604,-0.020814597922920546,38,soc_outcome,NA
12,2,2,2,95,6,control,0.7461040140041866,0,-0.12890327828829604,0.4700907480216587,47,soc_outcome,NA
12,2,2,2,95,12,control,0.7461040140041866,0,-0.12890327828829604,-1.0730945039155795,21,soc_outcome,NA
13,1,2,1,89,1,control,-0.04689435334049774,0,-0.07890002465831429,-0.2524133800670829,33,soc_outcome,NA
13,1,2,1,89,6,control,-0.04689435334049774,0,-0.07890002465831429,0.48437744601526045,29,soc_outcome,NA
13,1,2,1,89,12,control,-0.04689435334049774,0,-0.07890002465831429,-0.28412012158253086,40,soc_outcome,NA
14,3,2,1,98,1,T1,1.076872950934384,1,0.0207613547162697,0.16403381511769127,197,soc_outcome,NA
14,3,2,1,98,6,T1,1.076872950934384,1,0.0207613547162697,0.38086492280985534,271,soc_outcome,NA
14,3,2,1,98,12,T1,1.076872950934384,1,0.0207613547162697,0.26556094014220716,176,soc_outcome,NA
15,2,3,5,90,1,T1,-1.123645172747528,1,0.3667230628309495,0.4714481211206947,29,soc_outcome,NA
15,2,3,5,90,6,T1,-1.123645172747528,1,0.3667230628309495,0.007521497936712418,12,soc_outcome,NA
15,2,3,5,90,12,T1,-1.123645172747528,1,0.3667230628309495,-0.29100916839125474,9,soc_outcome,NA
16,2,1,3,93,1,T1,-0.9290169251724931,1,-0.020318230196670665,-1.9075284477092556,2,soc_outcome,NA
16,2,1,3,93,6,T1,-0.9290169251724931,1,-0.020318230196670665,-0.44722491395907005,4,soc_outcome,NA
16,2,1,3,93,12,T1,-0.9290169251724931,1,-0.020318230196670665,0.21481224384512748,21,soc_outcome,NA
17,3,2,5,94,1,control,1.4555142392783724,0,0.24795240957653375,0.3863908309225548,144,soc_outcome,NA
17,3,2,5,94,6,control,1.4555142392783724,0,0.24795240957653375,-0.31536292147517536,66,soc_outcome,NA
17,3,2,5,94,12,control,1.4555142392783724,0,0.24795240957653375,1.1952259903481661,211,soc_outcome,NA
18,2,3,1,83,1,T1,-1.5022864610915168,1,0.14470491833385193,0.2067090196113194,22,soc_outcome,NA
18,2,3,1,83,6,T1,-1.5022864610915168,1,0.14470491833385193,0.13066060400994206,12,soc_outcome,NA
18,2,3,1,83,12,T1,-1.5022864610915168,1,0.14470491833385193,0.925760588042548,63,soc_outcome,NA
19,3,1,2,108,1,T1,-0.2219378150161932,1,-0.026070780024515218,-0.5185083325828531,19,soc_outcome,NA
19,3,1,2,108,6,T1,-0.2219378150161932,1,-0.026070780024515218,-0.42213916132395285,23,soc_outcome,NA
19,3,1,2,108,12,T1,-0.2219378150161932,1,-0.026070780024515218,1.610827073950903,112,soc_outcome,NA
20,1,3,4,102,1,control,-0.33277273391074,0,-0.3516718379448006,0.008031799043118525,12,soc_outcome,NA
20,1,3,4,102,6,control,-0.33277273391074,0,-0.3516718379448006,1.1567136681186412,58,soc_outcome,NA
20,1,3,4,102,12,control,-0.33277273391074,0,-0.3516718379448006,-0.7858350697772399,9,soc_outcome,NA
21,3,2,5,89,1,T1,1.4555142392783724,1,-0.11955251183896998,-0.13749365860915844,163,soc_outcome,NA
21,3,2,5,89,6,T1,1.4555142392783724,1,-0.11955251183896998,0.24008737670285674,233,soc_outcome,NA
21,3,2,5,89,12,T1,1.4555142392783724,1,-0.11955251183896998,0.2601767652729373,324,soc_outcome,NA
22,3,6,2,113,1,T1,0.09004044666864064,1,-0.11238398950826771,-0.7257554560412899,25,soc_outcome,NA
22,3,6,2,113,6,T1,0.09004044666864064,1,-0.11238398950826771,-0.1315327275199243,51,soc_outcome,NA
22,3,6,2,113,12,T1,0.09004044666864064,1,-0.11238398950826771,-0.7881579955099062,15,soc_outcome,NA
23,3,4,3,104,1,T1,1.0735095256639033,1,0.01081796879723583,0.5143493205847696,362,soc_outcome,NA
23,3,4,3,104,6,T1,1.0735095256639033,1,0.01081796879723583,0.869921686219663,302,soc_outcome,NA
23,3,4,3,104,12,T1,1.0735095256639033,1,0.01081796879723583,-1.3993195509989527,48,soc_outcome,NA
24,1,2,1,97,1,control,-0.04689435334049774,0,0.29828603381446767,0.8917849409040892,94,soc_outcome,NA
24,1,2,1,97,6,control,-0.04689435334049774,0,0.29828603381446767,-0.6991939912667129,41,soc_outcome,NA
24,1,2,1,97,12,control,-0.04689435334049774,0,0.29828603381446767,0.1817316357195262,51,soc_outcome,NA
25,1,5,5,109,1,control,-1.5730726353248545,0,0.5260683956046152,0.4762437069651803,73,soc_outcome,NA
25,1,5,5,109,6,control,-1.5730726353248545,0,0.5260683956046152,-0.046094711547700645,22,soc_outcome,NA
25,1,5,5,109,12,control,-1.5730726353248545,0,0.5260683956046152,-0.4653833958431848,39,soc_outcome,NA
26,3,3,2,109,1,T1,0.4323289868698355,1,0.3550394443709426,0.11931017008386123,93,soc_outcome,NA
26,3,3,2,109,6,T1,0.4323289868698355,1,0.3550394443709426,0.3341537130034325,111,soc_outcome,NA
26,3,3,2,109,12,T1,0.4323289868698355,1,0.3550394443709426,0.6914201564276157,264,soc_outcome,NA
27,2,5,4,108,1,T1,-0.8000499728298526,1,-0.030546926197097788,-1.4811466368830908,3,soc_outcome,NA
27,2,5,4,108,6,T1,-0.8000499728298526,1,-0.030546926197097788,-1.4533242044142336,6,soc_outcome,NA
27,2,5,4,108,12,T1,-0.8000499728298526,1,-0.030546926197097788,0.7207823543964311,36,soc_outcome,NA
28,2,4,1,107,1,T1,-1.2867190045869235,1,-0.40297502151560194,0.7553393078834434,13,soc_outcome,NA
28,2,4,1,107,6,T1,-1.2867190045869235,1,-0.40297502151560194,0.4588636291248753,15,soc_outcome,NA
28,2,4,1,107,12,T1,-1.2867190045869235,1,-0.40297502151560194,0.5974802272513993,7,soc_outcome,NA
29,1,4,1,106,1,control,-1.2777941164160302,0,-0.08919221783011629,0.6619139816477608,53,soc_outcome,NA
29,1,4,1,106,6,control,-1.2777941164160302,0,-0.08919221783011629,-1.749173758679416,8,soc_outcome,NA
29,1,4,1,106,12,control,-1.2777941164160302,0,-0.08919221783011629,0.43524971229353787,45,soc_outcome,NA
30,2,2,4,99,1,T1,1.1047695974984926,1,0.020465540547914777,-0.35000964910381316,102,soc_outcome,NA
30,2,2,4,99,6,T1,1.1047695974984926,1,0.020465540547914777,0.09306879497430966,164,soc_outcome,NA
30,2,2,4,99,12,T1,1.1047695974984926,1,0.020465540547914777,-0.1900943235300243,143,soc_outcome,NA
31,2,2,1,97,1,T1,-0.05581924151139084,1,0.1938592784582988,0.6292865008738497,188,soc_outcome,NA
31,2,2,1,97,6,T1,-0.05581924151139084,1,0.1938592784582988,-0.12054993153842558,31,soc_outcome,NA
31,2,2,1,97,12,T1,-0.05581924151139084,1,0.1938592784582988,0.34252754262265694,87,soc_outcome,NA
32,1,1,5,96,1,T1,-1.7689870864626636,1,0.22081906026075998,-0.28195259683509694,3,soc_outcome,NA
32,1,1,5,96,6,T1,-1.7689870864626636,1,0.22081906026075998,-0.8291077653166159,3,soc_outcome,NA
32,1,1,5,96,12,T1,-1.7689870864626636,1,0.22081906026075998,0.6897850841759838,13,soc_outcome,NA
33,2,4,2,93,1,control,-0.484795749071346,0,0.15699134994412361,0.5346985259112599,70,soc_outcome,NA
33,2,4,2,93,6,control,-0.484795749071346,0,0.15699134994412361,1.3261772270336805,170,soc_outcome,NA
33,2,4,2,93,12,control,-0.484795749071346,0,0.15699134994412361,0.3113062329545325,31,soc_outcome,NA
34,2,2,4,98,1,T1,1.1047695974984926,1,-0.3200978889100157,0.8119007972558403,198,soc_outcome,NA
34,2,2,4,98,6,T1,1.1047695974984926,1,-0.3200978889100157,1.5592123682331733,367,soc_outcome,NA
34,2,2,4,98,12,T1,1.1047695974984926,1,-0.3200978889100157,0.11280456131984959,69,soc_outcome,NA
35,3,2,3,87,1,control,2.304409288739436,0,0.19492148284199537,-0.9547577258451536,9,soc_outcome,NA
35,3,2,3,87,6,control,2.304409288739436,0,0.19492148284199537,-0.3601986613800199,31,soc_outcome,NA
35,3,2,3,87,12,control,2.304409288739436,0,0.19492148284199537,-0.22338974452324573,38,soc_outcome,NA
36,1,6,1,122,1,control,-1.8356501131218184,0,-0.10244725152184647,0.10946597507957896,23,soc_outcome,NA
36,1,6,1,122,6,control,-1.8356501131218184,0,-0.10244725152184647,1.232675655937858,114,soc_outcome,NA
36,1,6,1,122,12,control,-1.8356501131218184,0,-0.10244725152184647,0.015916573154463515,27,soc_outcome,NA
37,3,4,3,112,1,T1,1.0735095256639033,1,0.04010248974005024,0.2691929229072349,226,soc_outcome,NA
37,3,4,3,112,6,T1,1.0735095256639033,1,0.04010248974005024,-0.10715836167430105,122,soc_outcome,NA
37,3,4,3,112,12,T1,1.0735095256639033,1,0.04010248974005024,-0.006970837656740159,210,soc_outcome,NA
38,1,5,1,89,1,control,-1.951713923668843,0,0.017103213022226588,0.22665159558995907,56,soc_outcome,NA
38,1,5,1,89,6,control,-1.951713923668843,0,0.017103213022226588,0.984519937557374,153,soc_outcome,NA
38,1,5,1,89,12,control,-1.951713923668843,0,0.017103213022226588,0.2826890349177534,48,soc_outcome,NA
39,2,1,1,96,1,T1,-2.1565532629775452,1,0.09822819260469286,0.5144496314317083,19,soc_outcome,NA
39,2,1,1,96,6,T1,-2.1565532629775452,1,0.09822819260469286,0.6536271349414354,13,soc_outcome,NA
39,2,1,1,96,12,T1,-2.1565532629775452,1,0.09822819260469286,0.7775678100585046,19,soc_outcome,NA
40,3,6,1,95,1,control,-0.7118828088469369,0,0.005660829293302402,-0.4145335614399825,10,soc_outcome,NA
40,3,6,1,95,6,control,-0.7118828088469369,0,0.005660829293302402,1.0674720264540638,102,soc_outcome,NA
40,3,6,1,95,12,control,-0.7118828088469369,0,0.005660829293302402,-0.0558826884026995,16,soc_outcome,NA
41,1,2,3,108,1,control,1.1806419844645544,0,-0.3825450232235015,-0.0763431470459688,22,soc_outcome,NA
41,1,2,3,108,6,control,1.1806419844645544,0,-0.3825450232235015,0.9775448360182843,57,soc_outcome,NA
41,1,2,3,108,12,control,1.1806419844645544,0,-0.3825450232235015,1.1105644726635724,48,soc_outcome,NA
42,3,2,5,99,1,T1,1.4555142392783724,1,0.16896376225120663,-0.7866338757792105,64,soc_outcome,NA
42,3,2,5,99,6,T1,1.4555142392783724,1,0.16896376225120663,-0.7746812000083536,148,soc_outcome,NA
42,3,2,5,99,12,T1,1.4555142392783724,1,0.16896376225120663,-1.11524315227008,41,soc_outcome,NA
43,3,6,1,103,1,T1,-0.7118828088469369,1,0.08856056847147545,0.13123690694469473,24,soc_outcome,NA
43,3,6,1,103,6,T1,-0.7118828088469369,1,0.08856056847147545,0.14280747691076234,16,soc_outcome,NA
43,3,6,1,103,12,T1,-0.7118828088469369,1,0.08856056847147545,0.28602945994053713,65,soc_outcome,NA
44,2,1,4,100,1,T1,-0.9959644239676618,1,-0.060944662567110855,0.39848550596647153,14,soc_outcome,NA
44,2,1,4,100,6,T1,-0.9959644239676618,1,-0.060944662567110855,-0.34590541175038103,11,soc_outcome,NA
44,2,1,4,100,12,T1,-0.9959644239676618,1,-0.060944662567110855,-0.7718320945714955,8,soc_outcome,NA
45,1,2,2,100,1,control,0.7550289021750798,0,0.02710420970455294,0.7410182852699666,49,soc_outcome,NA
45,1,2,2,100,6,control,0.7550289021750798,0,0.02710420970455294,0.6792841972137261,38,soc_outcome,NA
45,1,2,2,100,12,control,0.7550289021750798,0,0.02710420970455294,-0.9312850530422003,5,soc_outcome,NA
46,2,5,4,114,1,control,-0.8000499728298526,0,0.030750574194221995,-0.06866675791491407,18,soc_outcome,NA
46,2,5,4,114,6,control,-0.8000499728298526,0,0.030750574194221995,-0.6472641326434261,3,soc_outcome,NA
46,2,5,4,114,12,control,-0.8000499728298526,0,0.030750574194221995,-1.5936949506582108,10,soc_outcome,NA
47,2,1,3,98,1,T1,-0.9290169251724931,1,0.05070534357960385,0.10833987263389361,1,soc_outcome,NA
47,2,1,3,98,6,T1,-0.9290169251724931,1,0.05070534357960385,-0.034343162239346255,23,soc_outcome,NA
47,2,1,3,98,12,T1,-0.9290169251724931,1,0.05070534357960385,-0.07571910178553583,14,soc_outcome,NA
48,3,3,1,115,1,T1,-0.36959426864574196,1,0.37643592733642256,0.15599466016245717,62,soc_outcome,NA
48,3,3,1,115,6,T1,-0.36959426864574196,1,0.37643592733642256,0.6551960339382198,87,soc_outcome,NA
48,3,3,1,115,12,T1,-0.36959426864574196,1,0.37643592733642256,0.27641859640287825,26,soc_outcome,NA
49,3,3,4,85,1,T1,0.7909945703641416,1,-0.050253603437648,-0.4448742495447515,29,soc_outcome,NA
49,3,3,4,85,6,T1,0.7909945703641416,1,-0.050253603437648,-0.6085563837532906,50,soc_outcome,NA
49,3,3,4,85,12,T1,0.7909945703641416,1,-0.050253603437648,-0.21490992548940435,81,soc_outcome,NA
50,3,5,2,106,1,T1,-0.026023363878383943,1,0.03855684338213639,0.22373548820186412,78,soc_outcome,NA
50,3,5,2,106,6,T1,-0.026023363878383943,1,0.03855684338213639,-0.6904179300216622,15,soc_outcome,NA
50,3,5,2,106,12,T1,-0.026023363878383943,1,0.03855684338213639,-0.26840963699560405,35,soc_outcome,NA
51,2,2,1,101,1,control,-0.05581924151139084,0,0.26804564368267525,0.6980650159317455,138,soc_outcome,NA
51,2,2,1,101,6,control,-0.05581924151139084,0,0.26804564368267525,0.06304741640694592,34,soc_outcome,NA
51,2,2,1,101,12,control,-0.05581924151139084,0,0.26804564368267525,-0.4812485068954398,19,soc_outcome,NA
52,3,4,2,102,1,T1,0.6478964433744288,1,0.24184571311043573,-0.19914627148635547,108,soc_outcome,NA
52,3,4,2,102,6,T1,0.6478964433744288,1,0.24184571311043573,0.7483462907679059,263,soc_outcome,NA
52,3,4,2,102,12,T1,0.6478964433744288,1,0.24184571311043573,0.5386090730788071,130,soc_outcome,NA
53,3,4,3,104,1,control,1.0735095256639033,0,0.26274137694279187,0.8924938821319228,190,soc_outcome,NA
53,3,4,3,104,6,control,1.0735095256639033,0,0.26274137694279187,0.27685581447399066,21,soc_outcome,NA
53,3,4,3,104,12,control,1.0735095256639033,0,0.26274137694279187,0.3454794657751429,39,soc_outcome,NA
54,1,2,3,95,1,T1,1.1806419844645544,1,-0.13248024524984456,-0.40303156063383994,58,soc_outcome,NA
54,1,2,3,95,6,T1,1.1806419844645544,1,-0.13248024524984456,0.3474553930053068,154,soc_outcome,NA
54,1,2,3,95,12,T1,1.1806419844645544,1,-0.13248024524984456,-0.28854080262315474,157,soc_outcome,NA
55,1,5,2,97,1,T1,-1.1497906681532657,1,0.4594010451332557,-1.02520484513802,9,soc_outcome,NA
55,1,5,2,97,6,T1,-1.1497906681532657,1,0.4594010451332557,-0.1145362750481816,15,soc_outcome,NA
55,1,5,2,97,12,T1,-1.1497906681532657,1,0.4594010451332557,1.3530173362283628,86,soc_outcome,NA
56,3,3,2,90,1,control,0.4323289868698355,0,0.015302229254253546,0.5780101366368762,64,soc_outcome,NA
56,3,3,2,90,6,control,0.4323289868698355,0,0.015302229254253546,0.9395606011589883,95,soc_outcome,NA
56,3,3,2,90,12,control,0.4323289868698355,0,0.015302229254253546,0.4416614354985676,32,soc_outcome,NA
57,1,6,2,89,1,control,-1.033726857606241,0,0.4282851859810369,-0.43918831316894524,34,soc_outcome,NA
57,1,6,2,89,6,control,-1.033726857606241,0,0.4282851859810369,-0.23084354271523674,58,soc_outcome,NA
57,1,6,2,89,12,control,-1.033726857606241,0,0.4282851859810369,-0.23938429781614576,22,soc_outcome,NA
58,1,1,3,103,1,control,-0.9200920370015999,0,-0.3099183311034488,-0.33825492985670846,19,soc_outcome,NA
58,1,1,3,103,6,control,-0.9200920370015999,0,-0.3099183311034488,0.43027047558507336,13,soc_outcome,NA
58,1,1,3,103,12,control,-0.9200920370015999,0,-0.3099183311034488,-0.7606097569508428,18,soc_outcome,NA
59,2,6,5,104,1,T1,-1.4659337129487229,1,0.004813964862693697,0.6252458991644568,16,soc_outcome,NA
59,2,6,5,104,6,T1,-1.4659337129487229,1,0.004813964862693697,0.73609726282243515,29,soc_outcome,NA
59,2,6,5,104,12,T1,-1.4659337129487229,1,0.004813964862693697,-0.7003345456148418,0,soc_outcome,NA
60,3,5,3,101,1,T1,0.39958971841109076,1,0.286750068574411,0.4615135961752342,214,soc_outcome,NA
60,3,5,3,101,6,T1,0.39958971841109076,1,0.286750068574411,1.8107324649281313,1180,soc_outcome,NA
60,3,5,3,101,12,T1,0.39958971841109076,1,0.286750068574411,-0.03186435287741518,39,soc_outcome,NA
61,2,3,3,109,1,control,-0.2747501232864645,0,-0.16408781127690356,0.6097571137029266,78,soc_outcome,NA
61,2,3,3,109,6,control,-0.2747501232864645,0,-0.16408781127690356,-0.4311488065535277,30,soc_outcome,NA
61,2,3,3,109,12,control,-0.2747501232864645,0,-0.16408781127690356,0.6991618144418222,87,soc_outcome,NA
62,3,6,3,121,1,T1,0.5156535289581153,1,-0.17267869201994923,0.18029546153087578,108,soc_outcome,NA
62,3,6,3,121,6,T1,0.5156535289581153,1,-0.17267869201994923,1.2041396676693463,116,soc_outcome,NA
62,3,6,3,121,12,T1,0.5156535289581153,1,-0.17267869201994923,-0.7908201621672615,33,soc_outcome,NA
63,2,5,1,95,1,control,-1.9606388118397362,0,-0.21531554545390122,-0.0370210604348883,20,soc_outcome,NA
63,2,5,1,95,6,control,-1.9606388118397362,0,-0.21531554545390122,-0.3799965773033038,29,soc_outcome,NA
63,2,5,1,95,12,control,-1.9606388118397362,0,-0.21531554545390122,-0.21548664207438833,12,soc_outcome,NA
64,3,6,1,77,1,T1,-0.7118828088469369,1,-0.24146310638800783,-0.4543593204706434,16,soc_outcome,NA
64,3,6,1,77,6,T1,-0.7118828088469369,1,-0.24146310638800783,-0.6804883143392988,2,soc_outcome,NA
64,3,6,1,77,12,T1,-0.7118828088469369,1,-0.24146310638800783,0.2731208526478135,23,soc_outcome,NA
65,1,2,1,110,1,T1,-0.04689435334049774,1,-0.1002912751230934,-0.7848937721384003,19,soc_outcome,NA
65,1,2,1,110,6,T1,-0.04689435334049774,1,-0.1002912751230934,0.892389580766357,198,soc_outcome,NA
65,1,2,1,110,12,T1,-0.04689435334049774,1,-0.1002912751230934,-0.6602968042102206,10,soc_outcome,NA
66,1,5,1,93,1,control,-1.951713923668843,0,0.07597771300703053,0.07294759404641103,25,soc_outcome,NA
66,1,5,1,93,6,control,-1.951713923668843,0,0.07597771300703053,0.39146985782406857,36,soc_outcome,NA
66,1,5,1,93,12,control,-1.951713923668843,0,0.07597771300703053,0.49317850859899753,36,soc_outcome,NA
67,3,5,2,93,1,control,-0.026023363878383943,0,-0.46209157955027164,-0.2177668968994875,13,soc_outcome,NA
67,3,5,2,93,6,control,-0.026023363878383943,0,-0.46209157955027164,0.012663020634676093,17,soc_outcome,NA
67,3,5,2,93,12,control,-0.026023363878383943,0,-0.46209157955027164,0.682249004383093,70,soc_outcome,NA
68,3,6,1,110,1,control,-0.7118828088469369,0,0.04863164668830404,-1.051113736064532,20,soc_outcome,NA
68,3,6,1,110,6,control,-0.7118828088469369,0,0.04863164668830404,-0.762996198360057,20,soc_outcome,NA
68,3,6,1,110,12,control,-0.7118828088469369,0,0.04863164668830404,0.07395940948912738,51,soc_outcome,NA
69,3,2,5,97,1,control,1.4555142392783724,0,0.2837127133330685,-0.32099374348726123,21,soc_outcome,NA
69,3,2,5,97,6,control,1.4555142392783724,0,0.2837127133330685,0.9045403656920961,116,soc_outcome,NA
69,3,2,5,97,12,control,1.4555142392783724,0,0.2837127133330685,0.6569704453766648,107,soc_outcome,NA
70,2,2,5,88,1,control,0.32282204683259774,0,0.46745153871021883,0.05208186738937448,31,soc_outcome,NA
70,2,2,5,88,6,control,0.32282204683259774,0,0.46745153871021883,-1.0557290501359504,27,soc_outcome,NA
70,2,2,5,88,12,control,0.32282204683259774,0,0.46745153871021883,-0.19269016370850767,50,soc_outcome,NA
71,2,5,3,102,1,T1,-0.7331024740346839,1,0.2985102451454541,-0.2283534832303198,15,soc_outcome,NA
71,2,5,3,102,6,T1,-0.7331024740346839,1,0.2985102451454541,-0.11804061038727937,18,soc_outcome,NA
71,2,5,3,102,12,T1,-0.7331024740346839,1,0.2985102451454541,-0.8590966639020667,15,soc_outcome,NA
72,1,3,4,99,1,T1,-0.33277273391074,1,0.17361603781097157,0.3598754446110388,47,soc_outcome,NA
72,1,3,4,99,6,T1,-0.33277273391074,1,0.17361603781097157,-0.6626780553763318,22,soc_outcome,NA
72,1,3,4,99,12,T1,-0.33277273391074,1,0.17361603781097157,-0.2924987082066516,22,soc_outcome,NA
73,2,2,1,100,1,T1,-0.05581924151139084,1,-0.396139121709422,0.2752703814936482,50,soc_outcome,NA
73,2,2,1,100,6,T1,-0.05581924151139084,1,-0.396139121709422,-0.49897525127912484,30,soc_outcome,NA
73,2,2,1,100,12,T1,-0.05581924151139084,1,-0.396139121709422,0.312442126074026,44,soc_outcome,NA
74,1,6,1,104,1,T1,-1.8356501131218184,1,-0.1379951028454416,-0.9501095429858352,2,soc_outcome,NA
74,1,6,1,104,6,T1,-1.8356501131218184,1,-0.1379951028454416,-2.1768326376964207,0,soc_outcome,NA
74,1,6,1,104,12,T1,-1.8356501131218184,1,-0.1379951028454416,-0.10658450821992371,6,soc_outcome,NA
75,2,5,3,96,1,control,-0.7331024740346839,0,-0.0807649961934319,0.6066073688847269,45,soc_outcome,NA
75,2,5,3,96,6,control,-0.7331024740346839,0,-0.0807649961934319,-0.0808017636156633,18,soc_outcome,NA
75,2,5,3,96,12,control,-0.7331024740346839,0,-0.0807649961934319,0.34031074047276944,44,soc_outcome,NA
76,2,5,4,106,1,T1,-0.8000499728298526,1,0.16139945244645468,-0.8342108957127584,14,soc_outcome,NA
76,2,5,4,106,6,T1,-0.8000499728298526,1,0.16139945244645468,-0.2567498212473996,26,soc_outcome,NA
76,2,5,4,106,12,T1,-0.8000499728298526,1,0.16139945244645468,-1.4242107737460943,5,soc_outcome,NA
77,2,6,2,98,1,control,-1.042651745777134,0,-0.02424266663955717,0.8524438815981097,49,soc_outcome,NA
77,2,6,2,98,6,control,-1.042651745777134,0,-0.02424266663955717,1.485644358919305,88,soc_outcome,NA
77,2,6,2,98,12,control,-1.042651745777134,0,-0.02424266663955717,1.0565702241067474,98,soc_outcome,NA
78,2,6,1,103,1,control,-1.8445750012927116,0,-0.28875379869160006,-0.0197359730153377,28,soc_outcome,NA
78,2,6,1,103,6,control,-1.8445750012927116,0,-0.28875379869160006,-0.027515305645638727,29,soc_outcome,NA
78,2,6,1,103,12,control,-1.8445750012927116,0,-0.28875379869160006,-1.0775247581966414,10,soc_outcome,NA
79,1,6,1,111,1,control,-1.8356501131218184,0,0.3864360541301907,0.570411488524665,108,soc_outcome,NA
79,1,6,1,111,6,control,-1.8356501131218184,0,0.3864360541301907,-0.03492927049001279,32,soc_outcome,NA
79,1,6,1,111,12,control,-1.8356501131218184,0,0.3864360541301907,-0.47137323011710963,24,soc_outcome,NA
80,1,3,4,104,1,control,-0.33277273391074,0,0.20908750205061008,-1.0190418388367106,13,soc_outcome,NA
80,1,3,4,104,6,control,-0.33277273391074,0,0.20908750205061008,-0.4157724618913309,38,soc_outcome,NA
80,1,3,4,104,12,control,-0.33277273391074,0,0.20908750205061008,-0.6835313785905275,14,soc_outcome,NA
81,1,5,1,97,1,T1,-1.951713923668843,1,0.05447024020661613,-0.28653209708548166,16,soc_outcome,NA
81,1,5,1,97,6,T1,-1.951713923668843,1,0.05447024020661613,-0.9182796275373935,2,soc_outcome,NA
81,1,5,1,97,12,T1,-1.951713923668843,1,0.05447024020661613,1.009650041742524,17,soc_outcome,NA
